pathID,sequence,distanceAlongPathMetre,elevationMetres,latitude,longitude
19,5469,10,475.42,42.87974,-1.56465
19,5470,10,475.09,42.87966,-1.56471
19,5471,10,475.51,42.87959,-1.56478
19,5472,10,475.29,42.8795,-1.56481
19,5473,10,475.06,42.87942,-1.56486
19,5474,10,474.84,42.87934,-1.56492
19,5475,10,474.62,42.87926,-1.56498
19,5476,10,474.35,42.87918,-1.56505
19,5477,10,474.19,42.87911,-1.5651
19,5478,10,474.12,42.87902,-1.56514
19,5479,10,473.99,42.87894,-1.56518
19,5480,10,473.83,42.87885,-1.56522
19,5481,10,473.62,42.87877,-1.56527
19,5482,10,473.45,42.87869,-1.56533
19,5483,10,473.42,42.87861,-1.56538
19,5484,10,473.5,42.87852,-1.56543
19,5485,10,473.47,42.87849,-1.56553
20,5486,10,472.97,42.87856,-1.56585
20,5487,10,473.97,42.8785,-1.56593
20,5488,10,474.98,42.87857,-1.56595
20,5489,10,476.39,42.87859,-1.56607
20,5490,10,476.82,42.87853,-1.56615
20,5491,10,477.24,42.87846,-1.56622
20,5492,10,477.12,42.87838,-1.56626
20,5493,10,476.67,42.87829,-1.5663
20,5494,10,476.04,42.87821,-1.56635
20,5495,10,475.36,42.87812,-1.56639
20,5496,10,474.94,42.87804,-1.56643
20,5497,10,474.8,42.87796,-1.56649
20,5498,10,474.98,42.87788,-1.56654
20,5499,10,475.2,42.8778,-1.5666
20,5500,10,475.33,42.87771,-1.56664
20,5501,10,475.08,42.87763,-1.56669
20,5502,10,474.62,42.87755,-1.56674
20,5503,10,474.6,42.87747,-1.56679
20,5504,10,474.63,42.87738,-1.56684
20,5505,10,474.54,42.8773,-1.56689
20,5506,10,474.76,42.87722,-1.56694
20,5507,10,474.63,42.87714,-1.56699
20,5508,10,474.32,42.87706,-1.56705
20,5509,10,474.07,42.87698,-1.5671
20,5510,10,473.93,42.8769,-1.56716
20,5511,10,473.86,42.87682,-1.56721
20,5512,10,473.96,42.87674,-1.56727
20,5513,10,473.89,42.87665,-1.56732
20,5514,10,473.9,42.87657,-1.56737
20,5515,10,473.98,42.87649,-1.56742
20,5516,10,473.98,42.87641,-1.56747
20,5517,10,474.01,42.87632,-1.56751
20,5518,10,474.3,42.87624,-1.56756
20,5519,10,474.65,42.87616,-1.56762
20,5520,10,474.69,42.87608,-1.56767
20,5521,10,474.57,42.876,-1.56773
20,5522,10,474.43,42.87592,-1.56778
20,5523,10,474.34,42.87584,-1.56784
20,5524,10,474.11,42.87576,-1.56789
20,5525,10,474.02,42.87568,-1.56795
20,5526,10,473.98,42.8756,-1.568
20,5527,10,474.3,42.87552,-1.56806
20,5528,10,474.29,42.87543,-1.5681
20,5529,10,474.33,42.87535,-1.56815
20,5530,10,474.6,42.87527,-1.5682
20,5531,10,474.77,42.87519,-1.56825
20,5532,10,474.85,42.87511,-1.5683
20,5533,10,475.19,42.87502,-1.56836
20,5534,10,475.55,42.87494,-1.56841
20,5535,10,475.71,42.87486,-1.56846
20,5536,10,475.76,42.87478,-1.56851
20,5537,10,475.79,42.8747,-1.56856
20,5538,10,475.82,42.87462,-1.56862
20,5539,10,475.29,42.87454,-1.56867
20,5540,10,475.09,42.87445,-1.56872
20,5541,10,474.99,42.87437,-1.56877
20,5542,10,474.91,42.87429,-1.56882
20,5543,10,475.33,42.87421,-1.56888
20,5544,10,475.6,42.87413,-1.56894
20,5545,10,476.03,42.87405,-1.56899
20,5546,10,476.11,42.87397,-1.56905
20,5547,10,476.17,42.87389,-1.56911
20,5548,10,476.18,42.87381,-1.56917
20,5549,10,476.74,42.87373,-1.56923
20,5550,10,476.91,42.87365,-1.56926
20,5551,10,476.6,42.87358,-1.5692
20,5552,10,475.86,42.87352,-1.56911
20,5553,10,474.87,42.87344,-1.56907
20,5554,10,475.66,42.87335,-1.56912
20,5555,10,475.47,42.87328,-1.56918
20,5556,10,475.3,42.8732,-1.56925
20,5557,10,475.28,42.87313,-1.56931
20,5558,10,475.32,42.87305,-1.56937
20,5559,10,475.51,42.87297,-1.56942
20,5560,10,475.45,42.87288,-1.56945
20,5561,10,474.94,42.87279,-1.56947
20,5562,10,473.64,42.8727,-1.56947
20,5563,10,472.71,42.87261,-1.56945
20,5564,10,472.42,42.87252,-1.56943
20,5565,10,472.32,42.87243,-1.56942
20,5566,10,472.03,42.87234,-1.5694
20,5567,10,471.51,42.87225,-1.56938
20,5568,10,470.88,42.87217,-1.56936
20,5569,10,470.44,42.87208,-1.56935
20,5570,10,470.5,42.87199,-1.56933
20,5571,10,470.56,42.8719,-1.56931
20,5572,10,470.03,42.87181,-1.56929
20,5573,10,469.27,42.87172,-1.56927
20,5574,10,468.76,42.87163,-1.56926
20,5575,10,470.14,42.87154,-1.56924
20,5576,10,470.98,42.87145,-1.56922
20,5577,10,471.13,42.87137,-1.56918
20,5578,10,471.53,42.87128,-1.56914
20,5579,10,471.26,42.87119,-1.56912
20,5580,10,470.64,42.8711,-1.56911
20,5581,10,470.54,42.87102,-1.56913
20,5582,10,470.69,42.87093,-1.56916
20,5583,10,470.81,42.87084,-1.56918
20,5584,10,470.73,42.87075,-1.56921
20,5585,10,470.41,42.87066,-1.56923
20,5586,10,470.31,42.87058,-1.56926
20,5587,10,470.51,42.87049,-1.56926
20,5588,10,470.21,42.8704,-1.56926
20,5589,10,469.88,42.87031,-1.56927
20,5590,10,469.76,42.87022,-1.56926
20,5591,10,470.1,42.87013,-1.56923
20,5592,10,470.59,42.87005,-1.56918
20,5593,10,470.74,42.86996,-1.56913
20,5594,10,470.96,42.86988,-1.56908
20,5595,10,471.27,42.8698,-1.56903
20,5596,10,471.56,42.86972,-1.56899
20,5597,10,472.59,42.86963,-1.56897
20,5598,10,473.6,42.86954,-1.56897
20,5599,10,475.1,42.86945,-1.56897
20,5600,10,475.86,42.86936,-1.56898
20,5601,10,475.76,42.86927,-1.56898
20,5602,10,475.52,42.86918,-1.56898
20,5603,10,475.73,42.86909,-1.56898
20,5604,10,476.07,42.869,-1.56897
20,5605,10,477.38,42.86892,-1.56893
20,5606,10,477.69,42.86884,-1.56886
20,5607,10,479.16,42.86876,-1.56882
20,5608,10,479.5,42.86867,-1.56883
20,5609,10,479.69,42.86858,-1.56884
20,5610,10,480.52,42.86849,-1.56883
20,5611,10,480.31,42.8684,-1.56882
20,5612,10,480.24,42.86831,-1.5688
20,5613,10,480.51,42.86822,-1.56879
20,5614,10,481.44,42.86813,-1.56878
20,5615,10,481.24,42.86804,-1.56878
20,5616,10,480.15,42.86795,-1.5688
20,5617,10,480.93,42.86787,-1.56881
20,5618,10,481.09,42.86778,-1.56883
20,5619,10,480.23,42.86769,-1.56885
20,5620,10,479.76,42.8676,-1.56886
20,5621,10,479.28,42.86751,-1.56888
20,5622,10,479.31,42.86742,-1.56892
20,5623,10,478.95,42.86734,-1.56896
20,5624,10,477.81,42.86726,-1.56901
20,5625,10,478.03,42.86717,-1.56905
20,5626,10,477.91,42.86708,-1.56907
20,5627,10,478.45,42.867,-1.5691
20,5628,10,478.03,42.86692,-1.56916
20,5629,10,478.05,42.86683,-1.56918
20,5630,10,478.02,42.86675,-1.56921
20,5631,10,475.53,42.86666,-1.56926
20,5632,10,474.07,42.86658,-1.5693
20,5633,10,475.42,42.86649,-1.56934
20,5634,10,474.12,42.86641,-1.56939
20,5635,10,475.05,42.86632,-1.56942
20,5636,10,476.8,42.86623,-1.56945
20,5637,10,477.05,42.86615,-1.56949
20,5638,10,477.22,42.86607,-1.56953
20,5639,10,477.31,42.86598,-1.56958
20,5640,10,480.1,42.86589,-1.5696
20,5641,10,480.15,42.86582,-1.56967
20,5642,10,481.33,42.86574,-1.56973
20,5643,10,481.4,42.86567,-1.5698
20,5644,10,482.39,42.86559,-1.56987
20,5645,10,481.47,42.86552,-1.56994
20,5646,10,482.2,42.86544,-1.56993
20,5647,10,484.74,42.86539,-1.56982
20,5648,10,485.47,42.86532,-1.56979
20,5649,10,484.52,42.86527,-1.56988
20,5650,10,484.13,42.86523,-1.56999
20,5651,10,484.54,42.86518,-1.5701
20,5652,10,484.59,42.86514,-1.57021
20,5653,10,484.13,42.86512,-1.57033
20,5654,10,483.18,42.86511,-1.57045
20,5655,10,482.83,42.86507,-1.57056
20,5656,10,481.4,42.86502,-1.57066
20,5657,10,481.45,42.86494,-1.57072
20,5658,10,481.01,42.86486,-1.57077
20,5659,10,480.46,42.86477,-1.57082
20,5660,10,479.77,42.86469,-1.57086
20,5661,10,479.14,42.8646,-1.5709
20,5662,10,478.26,42.86452,-1.57093
20,5663,10,477.83,42.86443,-1.57094
20,5664,10,477.85,42.86434,-1.57095
20,5665,10,477.99,42.86425,-1.57095
20,5666,10,477.49,42.86416,-1.57096
20,5667,10,477.2,42.86407,-1.57098
20,5668,10,476.81,42.86398,-1.57101
20,5669,10,476.62,42.8639,-1.57104
20,5670,10,477.23,42.86381,-1.57107
20,5671,10,477.97,42.86372,-1.57111
20,5672,10,478.49,42.86363,-1.57113
20,5673,10,478.94,42.86355,-1.57113
20,5674,10,477.75,42.86346,-1.57118
20,5675,10,478.09,42.86338,-1.57121
21,5676,10,475.99,42.86271,-1.57133
21,5677,10,477.24,42.86262,-1.57129
21,5678,10,477.95,42.86254,-1.57125
21,5679,10,478.81,42.86246,-1.5712
21,5680,10,479.26,42.86238,-1.57114
21,5681,10,479.95,42.8623,-1.57108
21,5682,10,479.64,42.86222,-1.57102
21,5683,10,478.87,42.86214,-1.57097
21,5684,10,478.26,42.86206,-1.57092
21,5685,10,477.99,42.862,-1.57083
21,5686,10,477.63,42.86192,-1.57079
21,5687,10,476.09,42.86184,-1.57081
21,5688,10,475.21,42.86175,-1.57084
21,5689,10,475.72,42.86166,-1.57087
21,5690,10,476.06,42.86158,-1.57093
21,5691,10,476.46,42.86152,-1.57101
21,5692,10,476.75,42.86148,-1.57112
21,5693,10,476.64,42.86145,-1.57123
21,5694,10,476.98,42.86139,-1.57133
21,5695,10,476.89,42.86133,-1.57141
21,5696,10,477.17,42.86125,-1.57147
21,5697,10,477.23,42.86117,-1.57153
21,5698,10,477.3,42.86109,-1.57159
21,5699,10,476.3,42.86102,-1.57166
21,5700,10,474.99,42.86095,-1.57173
21,5701,10,474.56,42.86087,-1.5718
21,5702,10,474.3,42.8608,-1.57187
21,5703,10,473.8,42.86073,-1.57194
21,5704,10,473.47,42.86065,-1.57201
21,5705,10,473.1,42.86058,-1.57208
21,5706,10,472.45,42.86051,-1.57216
21,5707,10,472.01,42.86044,-1.57224
21,5708,10,471.6,42.86037,-1.57232
21,5709,10,470.76,42.86031,-1.57241
21,5710,10,470.61,42.86024,-1.57249
21,5711,10,470.19,42.86017,-1.57257
21,5712,10,469.5,42.86011,-1.57265
21,5713,10,468.65,42.86005,-1.57275
21,5714,10,468.15,42.86,-1.57285
21,5715,10,468.3,42.85994,-1.57294
21,5716,10,467.94,42.85989,-1.57304
21,5717,10,467.38,42.85985,-1.57315
21,5718,10,467.18,42.85981,-1.57326
21,5719,10,466.2,42.85977,-1.57337
21,5720,10,464.58,42.85976,-1.57349
21,5721,10,463.7,42.85974,-1.57361
21,5722,10,462.6,42.85976,-1.57373
21,5723,10,462.29,42.85978,-1.57385
21,5724,10,461.82,42.85982,-1.57396
21,5725,10,462.54,42.85985,-1.57408
21,5726,10,463.78,42.85989,-1.57419
21,5727,10,463.1,42.85994,-1.57429
21,5728,10,462.17,42.85999,-1.57439
21,5729,10,462.44,42.86004,-1.5745
21,5730,10,463.41,42.86003,-1.57462
21,5731,10,465.19,42.86,-1.57473
21,5732,10,465.01,42.85992,-1.57478
21,5733,10,464.8,42.85985,-1.57485
21,5734,10,464.36,42.85978,-1.57493
21,5735,10,464.95,42.85973,-1.57503
21,5736,10,465.55,42.85968,-1.57513
21,5737,10,465.7,42.85963,-1.57523
21,5738,10,466.0,42.85957,-1.57532
21,5739,10,465.84,42.8595,-1.57539
21,5740,10,465.06,42.85942,-1.57546
21,5741,10,464.91,42.85935,-1.57553
21,5742,10,464.68,42.85928,-1.5756
21,5743,10,464.41,42.85921,-1.57569
21,5744,10,464.19,42.85915,-1.57577
21,5745,10,464.43,42.85908,-1.57586
21,5746,10,464.81,42.85902,-1.57595
21,5747,10,464.99,42.85895,-1.57603
21,5748,10,465.8,42.8589,-1.57613
21,5749,10,465.45,42.85883,-1.5762
21,5750,10,464.83,42.85876,-1.57627
21,5751,10,464.61,42.85869,-1.57636
21,5752,10,464.64,42.85863,-1.57645
21,5753,10,463.99,42.85856,-1.57652
21,5754,10,463.03,42.85849,-1.57659
21,5755,10,462.75,42.85842,-1.57667
21,5756,10,463.05,42.85836,-1.57676
21,5757,10,462.98,42.85829,-1.57684
21,5758,10,462.75,42.85822,-1.57692
21,5759,10,463.0,42.85816,-1.57701
21,5760,10,463.25,42.85809,-1.57709
21,5761,10,464.03,42.85803,-1.57718
21,5762,10,463.72,42.85796,-1.57726
21,5763,10,463.94,42.8579,-1.57734
21,5764,10,464.93,42.85783,-1.57742
21,5765,10,465.49,42.85776,-1.5775
21,5766,10,465.26,42.85768,-1.57757
21,5767,10,465.33,42.85761,-1.57764
21,5768,10,465.85,42.85754,-1.57772
21,5769,10,466.55,42.85747,-1.57779
21,5770,10,466.86,42.8574,-1.57787
21,5771,10,467.55,42.85734,-1.57796
21,5772,10,468.37,42.85727,-1.57805
21,5773,10,469.89,42.85721,-1.57813
21,5774,10,470.06,42.85713,-1.57819
21,5775,10,470.51,42.85706,-1.57827
21,5776,10,470.59,42.85698,-1.57832
21,5777,10,471.13,42.8569,-1.57837
21,5778,10,471.69,42.85683,-1.57843
21,5779,10,471.78,42.85674,-1.57848
21,5780,10,472.08,42.85666,-1.57853
21,5781,10,471.77,42.85658,-1.57857
21,5782,10,471.77,42.8565,-1.57864
21,5783,10,471.13,42.85643,-1.57871
21,5784,10,470.9,42.85635,-1.57877
21,5785,10,471.26,42.85628,-1.57884
21,5786,10,471.65,42.85622,-1.57894
21,5787,10,472.3,42.85617,-1.57904
21,5788,10,473.46,42.85613,-1.57915
21,5789,10,473.99,42.8561,-1.57926
22,5790,10,475.65,42.85551,-1.57984
22,5791,10,473.94,42.85545,-1.57975
22,5792,10,470.8,42.85537,-1.57968
22,5793,10,468.29,42.85529,-1.57963
22,5794,10,466.66,42.85522,-1.57956
22,5795,10,464.65,42.85516,-1.57947
22,5796,10,463.22,42.8551,-1.57939
22,5797,10,461.77,42.85503,-1.5793
22,5798,10,461.12,42.85497,-1.57922
22,5799,10,460.36,42.8549,-1.57914
22,5800,10,458.97,42.85483,-1.57906
22,5801,10,458.26,42.85476,-1.57898
22,5802,10,457.9,42.85469,-1.57891
22,5803,10,458.01,42.85461,-1.57886
22,5804,10,458.22,42.85453,-1.5789
22,5805,10,458.37,42.85444,-1.57893
22,5806,10,457.76,42.85435,-1.57897
22,5807,10,457.32,42.85427,-1.579
22,5808,10,457.44,42.85418,-1.57903
22,5809,10,457.62,42.85409,-1.57905
22,5810,10,456.94,42.854,-1.57908
22,5811,10,457.04,42.85392,-1.57913
22,5812,10,456.75,42.85384,-1.57919
22,5813,10,456.77,42.85376,-1.57924
22,5814,10,456.87,42.85368,-1.5793
22,5815,10,456.74,42.8536,-1.57935
22,5816,10,457.03,42.85351,-1.57938
22,5817,10,456.57,42.85343,-1.57942
22,5818,10,455.69,42.85335,-1.57947
22,5819,10,455.15,42.85326,-1.57952
22,5820,10,454.19,42.85318,-1.57957
22,5821,10,453.64,42.8531,-1.57962
22,5822,10,454.01,42.85302,-1.57968
22,5823,10,454.18,42.85295,-1.57975
22,5824,10,454.11,42.85287,-1.57982
22,5825,10,454.23,42.85282,-1.57992
22,5826,10,454.44,42.85279,-1.58003
22,5827,10,453.87,42.85277,-1.58015
22,5828,10,454.06,42.85272,-1.58026
22,5829,10,454.22,42.85268,-1.58036
22,5830,10,454.57,42.85264,-1.58047
22,5831,10,454.76,42.85261,-1.58059
22,5832,10,454.19,42.85258,-1.5807
22,5833,10,453.54,42.85254,-1.58082
22,5834,10,452.91,42.85251,-1.58093
22,5835,10,452.97,42.85246,-1.58103
22,5836,10,453.35,42.85241,-1.58114
22,5837,10,453.32,42.85238,-1.58125
22,5838,10,452.94,42.85234,-1.58136
22,5839,10,452.65,42.8523,-1.58147
22,5840,10,453.54,42.85227,-1.58158
22,5841,10,453.91,42.85223,-1.58169
22,5842,10,453.63,42.85221,-1.58181
22,5843,10,453.92,42.85219,-1.58193
22,5844,10,453.35,42.85218,-1.58205
22,5845,10,452.91,42.85216,-1.58217
22,5846,10,452.68,42.85215,-1.5823
22,5847,10,452.43,42.85215,-1.58242
22,5848,10,452.34,42.85214,-1.58254
22,5849,10,452.14,42.85213,-1.58266
22,5850,10,452.24,42.85214,-1.58278
22,5851,10,452.19,42.85215,-1.58291
23,5852,10,456.11,42.85223,-1.58344
23,5853,10,455.8,42.85227,-1.58355
23,5854,10,456.15,42.85232,-1.58365
23,5855,10,456.47,42.8524,-1.58371
23,5856,10,456.96,42.85249,-1.58373
23,5857,10,457.6,42.85258,-1.58375
23,5858,10,458.66,42.85266,-1.58377
23,5859,10,460.17,42.85271,-1.58384
23,5860,10,460.6,42.85265,-1.58394
23,5861,10,461.69,42.85263,-1.58405
23,5862,10,462.91,42.85258,-1.58415
23,5863,10,464.41,42.85252,-1.58425
23,5864,10,465.79,42.85245,-1.58433
23,5865,10,467.29,42.85238,-1.58441
23,5866,10,468.64,42.85232,-1.5845
23,5867,10,470.14,42.85227,-1.5846
23,5868,10,470.5,42.85221,-1.58469
23,5869,10,471.58,42.85216,-1.58479
23,5870,10,472.32,42.85211,-1.58489
23,5871,10,474.53,42.85209,-1.58501
23,5872,10,476.98,42.85206,-1.58513
23,5873,10,479.59,42.85201,-1.58523
23,5874,10,481.29,42.85194,-1.58529
23,5875,10,484.25,42.85189,-1.5854
23,5876,10,486.03,42.85183,-1.58549
23,5877,10,486.43,42.85175,-1.58554
23,5878,10,486.11,42.85167,-1.58558
23,5879,10,485.5,42.85158,-1.58562
23,5880,10,484.9,42.8515,-1.58567
23,5881,10,484.2,42.85141,-1.58571
23,5882,10,483.7,42.85133,-1.58575
23,5883,10,483.72,42.85127,-1.58584
23,5884,10,484.09,42.85123,-1.58595
23,5885,10,484.05,42.85118,-1.58605
23,5886,10,484.85,42.85114,-1.58616
23,5887,10,485.23,42.85107,-1.58623
23,5888,10,482.78,42.85106,-1.58612
23,5889,10,480.14,42.85102,-1.58601
23,5890,10,477.78,42.85099,-1.5859
23,5891,10,475.4,42.85094,-1.58579
23,5892,10,473.36,42.85087,-1.58574
23,5893,10,473.55,42.85078,-1.58577
23,5894,10,473.7,42.8507,-1.58575
23,5895,10,472.54,42.85063,-1.5857
23,5896,10,472.78,42.85054,-1.58568
23,5897,10,473.62,42.85045,-1.58568
23,5898,10,474.17,42.85036,-1.58569
23,5899,10,473.96,42.85027,-1.58568
23,5900,10,472.24,42.85018,-1.58564
23,5901,10,470.29,42.8501,-1.58561
23,5902,10,469.06,42.85001,-1.58559
23,5903,10,468.12,42.84992,-1.58558
23,5904,10,467.61,42.84983,-1.5856
23,5905,10,466.66,42.84975,-1.58564
23,5906,10,466.43,42.84966,-1.58568
23,5907,10,466.19,42.84958,-1.58573
23,5908,10,466.08,42.8495,-1.58578
23,5909,10,466.04,42.84942,-1.58584
23,5910,10,465.76,42.84934,-1.5859
23,5911,10,465.97,42.84926,-1.58597
23,5912,10,466.15,42.84919,-1.58603
23,5913,10,465.72,42.84911,-1.58609
23,5914,10,465.26,42.84903,-1.58615
23,5915,10,464.57,42.84895,-1.58621
23,5916,10,464.47,42.84888,-1.58628
23,5917,10,464.52,42.84881,-1.58635
23,5918,10,464.49,42.84874,-1.58643
23,5919,10,464.7,42.84867,-1.58651
23,5920,10,464.03,42.84859,-1.58656
23,5921,10,464.19,42.84851,-1.58662
23,5922,10,463.75,42.84843,-1.58667
23,5923,10,463.92,42.84834,-1.58673
23,5924,10,463.56,42.84826,-1.58678
23,5925,10,463.16,42.84818,-1.58684
23,5926,10,463.25,42.8481,-1.5869
23,5927,10,462.54,42.84802,-1.58695
23,5928,10,462.59,42.84794,-1.58701
23,5929,10,462.94,42.84786,-1.58706
23,5930,10,463.44,42.84778,-1.58712
23,5931,10,463.76,42.8477,-1.58716
23,5932,10,463.66,42.84761,-1.5872
23,5933,10,463.43,42.84753,-1.58724
23,5934,10,463.55,42.84745,-1.5873
23,5935,10,464.29,42.84737,-1.58735
23,5936,10,464.7,42.84729,-1.58741
23,5937,10,465.1,42.84721,-1.58745
23,5938,10,465.26,42.84712,-1.58749
23,5939,10,465.37,42.84704,-1.58755
23,5940,10,465.31,42.84697,-1.58761
23,5941,10,465.46,42.84689,-1.58768
23,5942,10,465.33,42.84681,-1.58774
23,5943,10,465.3,42.84673,-1.5878
23,5944,10,465.17,42.84665,-1.58785
23,5945,10,465.36,42.84657,-1.58789
23,5946,10,465.48,42.84648,-1.58794
23,5947,10,465.63,42.8464,-1.58799
23,5948,10,465.52,42.84632,-1.58804
23,5949,10,465.02,42.84624,-1.58808
23,5950,10,464.59,42.84615,-1.58812
23,5951,10,464.43,42.84607,-1.58816
23,5952,10,464.31,42.84598,-1.5882
23,5953,10,464.1,42.8459,-1.58824
23,5954,10,464.01,42.84581,-1.5883
23,5955,10,463.88,42.84573,-1.58835
23,5956,10,463.89,42.84565,-1.58841
23,5957,10,463.38,42.84557,-1.58844
23,5958,10,462.78,42.84548,-1.58847
23,5959,10,462.37,42.84539,-1.5885
23,5960,10,462.79,42.84532,-1.58858
23,5961,10,463.6,42.84527,-1.58868
23,5962,10,464.03,42.84521,-1.58876
23,5963,10,463.18,42.84512,-1.58879
23,5964,10,462.1,42.84503,-1.5888
23,5965,10,461.34,42.84494,-1.58882
23,5966,10,460.95,42.84486,-1.58885
23,5967,10,460.89,42.84477,-1.58889
23,5968,10,460.8,42.84468,-1.58892
23,5969,10,460.74,42.84461,-1.58898
23,5970,10,462.31,42.84456,-1.58908
23,5971,10,462.84,42.84447,-1.5891
23,5972,10,463.75,42.84439,-1.58913
23,5973,10,465.36,42.84431,-1.58919
23,5974,10,466.1,42.84423,-1.58923
23,5975,10,466.59,42.84414,-1.58928
23,5976,10,466.71,42.84406,-1.58933
23,5977,10,467.53,42.84399,-1.5894
23,5978,10,468.6,42.84392,-1.58948
23,5979,10,469.85,42.84387,-1.58959
23,5980,10,470.47,42.84385,-1.5897
23,5981,10,470.92,42.84383,-1.58982
23,5982,10,470.79,42.84377,-1.5899
23,5983,10,470.45,42.84368,-1.58993
23,5984,10,470.58,42.84359,-1.58995
23,5985,10,470.2,42.8435,-1.58996
23,5986,10,470.11,42.84341,-1.58998
23,5987,10,470.02,42.84332,-1.58999
23,5988,10,469.83,42.84323,-1.59
23,5989,10,468.91,42.84315,-1.58999
23,5990,10,468.89,42.84306,-1.58999
23,5991,10,468.6,42.84297,-1.58999
23,5992,10,469.53,42.84288,-1.59003
23,5993,10,469.83,42.8428,-1.59007
23,5994,10,469.6,42.84271,-1.5901
23,5995,10,469.2,42.84262,-1.59013
23,5996,10,468.74,42.84253,-1.59016
23,5997,10,469.05,42.84245,-1.59021
23,5998,10,469.84,42.84237,-1.59025
23,5999,10,472.21,42.8423,-1.59033
23,6000,10,473.29,42.84222,-1.5904
23,6001,10,473.46,42.84214,-1.59045
23,6002,10,473.42,42.84206,-1.59051
23,6003,10,473.88,42.84199,-1.59057
23,6004,10,474.44,42.84191,-1.59063
23,6005,10,475.02,42.84183,-1.5907
23,6006,10,475.74,42.84175,-1.59076
23,6007,10,475.94,42.84167,-1.59082
23,6008,10,476.36,42.8416,-1.59089
23,6009,10,476.49,42.84153,-1.59095
23,6010,10,477.31,42.84145,-1.59102
23,6011,10,477.99,42.84137,-1.59109
23,6012,10,477.4,42.84129,-1.59112
23,6013,10,476.76,42.84121,-1.59119
23,6014,10,475.73,42.84114,-1.59126
23,6015,10,475.07,42.84108,-1.59135
23,6016,10,474.79,42.84105,-1.59146
23,6017,10,474.14,42.84099,-1.59155
23,6018,10,473.95,42.84097,-1.59167
23,6019,10,473.77,42.84095,-1.59179
23,6020,10,474.05,42.84092,-1.59191
23,6021,10,474.41,42.84089,-1.59202
23,6022,10,475.01,42.84084,-1.59212
23,6023,10,474.81,42.84076,-1.59214
23,6024,10,473.46,42.84067,-1.59211
23,6025,10,473.44,42.84058,-1.59211
23,6026,10,473.28,42.84049,-1.5921
23,6027,10,473.37,42.8404,-1.59209
23,6028,10,473.74,42.84031,-1.5921
23,6029,10,473.61,42.84022,-1.5921
23,6030,10,474.09,42.84013,-1.59211
23,6031,10,475.25,42.84004,-1.59212
23,6032,10,475.7,42.83995,-1.59212
23,6033,10,476.1,42.83986,-1.59213
23,6034,10,476.56,42.83978,-1.59217
23,6035,10,474.88,42.8397,-1.59213
23,6036,10,473.94,42.83961,-1.59209
23,6037,10,473.11,42.83953,-1.59205
23,6038,10,472.26,42.83944,-1.592
23,6039,10,471.8,42.83936,-1.59195
23,6040,10,471.77,42.83928,-1.5919
23,6041,10,471.59,42.8392,-1.59185
23,6042,10,471.79,42.83912,-1.59179
23,6043,10,471.89,42.83904,-1.59173
23,6044,10,471.73,42.83896,-1.59169
23,6045,10,472.72,42.8389,-1.59178
23,6046,10,473.64,42.83888,-1.59189
23,6047,10,474.74,42.83885,-1.59201
23,6048,10,475.38,42.83883,-1.59213
23,6049,10,475.85,42.83881,-1.59225
23,6050,10,476.44,42.83878,-1.59236
23,6051,10,477.18,42.83875,-1.59248
23,6052,10,477.92,42.83871,-1.59259
23,6053,10,478.71,42.83867,-1.5927
23,6054,10,479.65,42.83864,-1.59281
23,6055,10,481.25,42.8386,-1.59292
23,6056,10,482.51,42.83857,-1.59304
23,6057,10,482.94,42.83855,-1.59316
23,6058,10,483.95,42.83852,-1.59327
23,6059,10,484.64,42.8385,-1.59339
23,6060,10,485.45,42.83848,-1.59351
23,6061,10,486.81,42.83845,-1.59363
23,6062,10,487.75,42.83843,-1.59375
23,6063,10,488.33,42.83841,-1.59387
23,6064,10,489.6,42.83839,-1.59399
23,6065,10,490.33,42.83838,-1.59411
23,6066,10,490.64,42.83837,-1.59423
23,6067,10,491.68,42.83835,-1.59435
23,6068,10,491.73,42.83835,-1.59447
23,6069,10,492.62,42.83834,-1.59459
23,6070,10,493.17,42.83834,-1.59472
23,6071,10,494.12,42.83833,-1.59484
23,6072,10,494.02,42.83834,-1.59496
23,6073,10,493.76,42.83835,-1.59508
23,6074,10,493.39,42.83836,-1.5952
23,6075,10,494.05,42.83835,-1.59532
23,6076,10,494.82,42.83834,-1.59544
23,6077,10,495.74,42.83833,-1.59557
23,6078,10,495.39,42.83833,-1.59569
23,6079,10,495.51,42.83832,-1.59581
23,6080,10,495.24,42.83832,-1.59593
23,6081,10,494.27,42.83832,-1.59606
23,6082,10,494.59,42.83831,-1.59618
23,6083,10,496.25,42.83831,-1.5963
23,6084,10,495.06,42.8383,-1.59642
23,6085,10,493.47,42.83832,-1.59654
23,6086,10,495.93,42.83833,-1.59666
23,6087,10,493.7,42.83835,-1.59678
23,6088,10,491.04,42.83837,-1.5969
23,6089,10,491.96,42.83837,-1.59703
23,6090,10,491.99,42.83838,-1.59715
23,6091,10,492.89,42.83838,-1.59727
23,6092,10,492.32,42.83839,-1.59739
23,6093,10,492.51,42.83839,-1.59751
23,6094,10,492.0,42.83839,-1.59764
23,6095,10,490.6,42.83839,-1.59776
23,6096,10,487.89,42.83839,-1.59788
23,6097,10,488.26,42.83838,-1.598
23,6098,10,487.49,42.83838,-1.59813
23,6099,10,484.3,42.83838,-1.59825
23,6100,10,483.37,42.83837,-1.59837
23,6101,10,483.51,42.83836,-1.59849
23,6102,10,483.31,42.83834,-1.59861
23,6103,10,482.17,42.83831,-1.59873
